Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
2452,1742519664.7518406,1742519671.336686,724,-1490.141270640567,-2.05820617491791,0.1330831745887571,-999.9437014132703,0,No,0,
2453,1742519671.337506,1742519677.958174,724,-1490.14127064495,-2.058206174923964,0.1330831745887571,-999.943701413276,0,No,0,
2454,1742519677.964757,1742519684.5199983,724,-1490.1412706295794,-2.058206174902734,0.13308317458875618,-999.9437014132563,0,No,0,
2455,1742519684.520843,1742519691.1046138,724,-1490.1412706495753,-2.0582061749303526,0.13308317458875601,-999.9437014132819,0,No,0,
2456,1742519691.1054418,1742519698.511278,818,-1489.574012798918,-1.8209951256710488,0.13704413678227723,-999.9270289656179,0,No,0,
2457,1742519698.5121136,1742519705.1051896,724,-1490.1412706613237,-2.0582061749465796,0.13308317458875712,-999.9437014132969,0,No,0,
2458,1742519705.1065652,1742519711.568522,724,-1490.141270636305,-2.0582061749120237,0.13308317458875624,-999.943701413265,0,No,0,
2459,1742519711.5713654,1742519718.062776,724,-1490.141270637442,-2.058206174913594,0.13308317458875626,-999.9437014132664,0,No,0,
2460,1742519718.0653174,1742519724.5574794,724,-1490.1412706431086,-2.0582061749214207,0.13308317458875618,-999.9437014132736,0,No,0,
2461,1742519724.558447,1742519731.0561688,724,-1490.1412706473625,-2.0582061749272964,0.13308317458875618,-999.9437014132791,0,No,0,
2462,1742519731.05702,1742519737.5270529,724,-1490.1412706375506,-2.058206174913744,0.13308317458875626,-999.9437014132666,0,No,0,
2463,1742519737.527742,1742519744.1331336,724,-1490.1412706433862,-2.058206174921804,0.1330831745887571,-999.943701413274,0,No,0,
2464,1742519744.1340833,1742519750.6324296,724,-1490.1412706341766,-2.058206174909084,0.13308317458875626,-999.9437014132623,0,No,0,
2465,1742519750.633278,1742519757.1723928,724,-1490.1412706297751,-2.0582061749030043,0.13308317458875618,-999.9437014132566,0,No,0,
2466,1742519757.1734939,1742519763.6438832,724,-1490.1412706305239,-2.0582061749040386,0.13308317458875624,-999.9437014132575,0,No,0,
2467,1742519763.6446836,1742519770.0887806,724,-1490.1412706389578,-2.0582061749156875,0.13308317458875601,-999.9437014132683,0,No,0,
2468,1742519770.0897098,1742519776.651002,724,-1490.1412706599656,-2.058206174944704,0.13308317458875618,-999.9437014132951,0,No,0,
2469,1742519776.6519341,1742519783.2504807,724,-1490.141270651967,-2.058206174933656,0.13308317458875626,-999.943701413285,0,No,0,
2470,1742519783.2514122,1742519789.6881292,724,-1490.1412706359574,-2.0582061749115432,0.13308317458875618,-999.9437014132645,0,No,0,
2471,1742519789.6890852,1742519796.2300487,724,-1490.141270634769,-2.058206174909902,0.13308317458875626,-999.943701413263,0,No,0,
2472,1742519796.2309835,1742519802.739734,724,-1490.1412706571268,-2.058206174940783,0.13308317458875618,-999.9437014132916,0,No,0,
2473,1742519802.7407892,1742519809.2926278,724,-1490.1412706412118,-2.058206174918801,0.13308317458875593,-999.9437014132712,0,No,0,
2474,1742519809.2937539,1742519816.406773,724,-1490.1412706477197,-2.05820617492779,0.13308317458875618,-999.9437014132795,0,No,0,
2475,1742519816.4077086,1742519822.9042995,724,-1490.1412706339522,-2.058206174908774,0.13308317458875601,-999.9437014132619,0,No,0,
2476,1742519822.9057055,1742519829.4190025,724,-1490.1412706235312,-2.05820617489438,0.13308317458875712,-999.9437014132486,0,No,0,
2477,1742519829.4200778,1742519835.8347638,724,-1490.141270629927,-2.0582061749032143,0.1330831745887571,-999.9437014132568,0,No,0,
2478,1742519835.8410883,1742519842.3638885,724,-1490.1412706474737,-2.0582061749274496,0.1330831745887571,-999.9437014132792,0,No,0,
2479,1742519842.3647804,1742519848.897682,724,-1490.1412706396973,-2.058206174916709,0.13308317458875601,-999.9437014132692,0,No,0,
2480,1742519848.8985672,1742519855.3219502,724,-1490.1412706292112,-2.0582061749022253,0.13308317458875626,-999.9437014132559,0,No,0,
2481,1742519855.3229375,1742519861.9320834,724,-1490.1412706344584,-2.058206174909473,0.13308317458875626,-999.9437014132626,0,No,0,
2482,1742519861.9327707,1742519868.5023878,724,-1490.1412706397941,-2.0582061749168425,0.13308317458875618,-999.9437014132694,0,No,0,
2483,1742519868.5034308,1742519874.9854023,724,-1490.1412706397482,-2.0582061749167795,0.13308317458875596,-999.9437014132693,0,No,0,
2484,1742519874.9864182,1742519881.4183865,724,-1490.1412706391814,-2.0582061749159966,0.13308317458875626,-999.9437014132686,0,No,0,
2485,1742519881.4193347,1742519888.006279,726,-1485.7158169358509,-2.0464405191953867,0.17141485061599607,-999.899608692018,0,No,0,
2486,1742519888.0070758,1742519894.5493138,724,-1490.1412706225806,-2.058206174893067,0.13308317458875618,-999.9437014132474,0,No,0,
2487,1742519894.550006,1742519901.0723455,724,-1490.1412706429142,-2.058206174921152,0.13308317458875618,-999.9437014132734,0,No,0,
2488,1742519901.073216,1742519907.7037492,724,-1490.1412706304316,-2.058206174903911,0.13308317458875618,-999.9437014132574,0,No,0,
2489,1742519907.7046251,1742519914.2813113,724,-1490.141270641443,-2.0582061749191203,0.13308317458875626,-999.9437014132715,0,No,0,
2490,1742519914.2869034,1742519920.8789573,724,-1490.1412706532537,-2.0582061749354335,0.13308317458875626,-999.9437014132866,0,No,0,
2491,1742519920.8804264,1742519927.3902013,724,-1490.1412706347937,-2.058206174909936,0.13308317458875712,-999.943701413263,0,No,0,
2492,1742519927.3910809,1742519934.0684948,726,-1485.7158169358559,-2.046440519195394,0.17141485061595244,-999.8996086920179,0,No,0,
2493,1742519934.069345,1742519940.7287378,724,-1490.141270625451,-2.0582061748970317,0.13308317458875601,-999.943701413251,0,No,0,
2494,1742519940.7300513,1742519947.1891763,724,-1490.1412706384726,-2.0582061749150173,0.13308317458875624,-999.9437014132677,0,No,0,
2495,1742519947.190366,1742519953.7609644,724,-1490.1412706229326,-2.058206174893553,0.1330831745887571,-999.9437014132478,0,No,0,
2496,1742519953.7621858,1742519960.347788,724,-1490.1412706406409,-2.0582061749180123,0.13308317458875618,-999.9437014132706,0,No,0,
2497,1742519960.348869,1742519967.0197763,724,-1490.1412706623337,-2.0582061749479745,0.13308317458875626,-999.9437014132982,0,No,0,
2498,1742519967.0206845,1742519973.636291,724,-1490.1412706262695,-2.0582061748981624,0.13308317458875626,-999.9437014132521,0,No,0,
2499,1742519973.6372004,1742519980.257529,724,-1490.141270635402,-2.0582061749107763,0.1330831745887571,-999.9437014132637,0,No,0,
2500,1742519980.268989,1742519986.7870688,726,-1485.7158169358386,-2.04644051919537,0.17141485061602343,-999.8996086920179,0,Yes,0,
2501,1742519986.7879167,1742519993.2894244,724,-1490.1412706410215,-2.058206174918538,0.13308317458875704,-999.943701413271,0,No,0,
2502,1742519993.290684,1742520001.099869,818,-1489.5740127989147,-1.8209951256710448,0.13704413678227687,-999.9270289656178,0,No,0,
2503,1742520001.1007159,1742520007.599281,724,-1490.1412706267058,-2.058206174898765,0.13308317458875618,-999.9437014132527,0,No,0,
2504,1742520007.600119,1742520014.144363,724,-1490.141270647536,-2.0582061749275358,0.13308317458875601,-999.9437014132793,0,No,0,
2505,1742520014.1452491,1742520020.736639,724,-1490.1412706446715,-2.0582061749235794,0.13308317458875601,-999.9437014132757,0,No,0,
2506,1742520020.737595,1742520027.3004346,724,-1490.1412706456847,-2.0582061749249787,0.13308317458875712,-999.9437014132769,0,No,0,
2507,1742520027.3012278,1742520033.8916779,724,-1490.1412706618576,-2.0582061749473173,0.13308317458875626,-999.9437014132976,0,No,0,
2508,1742520033.8926544,1742520040.4943583,726,-1485.7158169358497,-2.0464405191953854,0.17141485061594305,-999.8996086920179,0,No,0,
2509,1742520040.4952273,1742520046.990815,724,-1490.1412706752571,-2.0582061749658247,0.13308317458875626,-999.9437014133147,0,No,0,
2510,1742520046.9918182,1742520053.5927248,724,-1490.141270664916,-2.0582061749515415,0.1330831745887571,-999.9437014133015,0,No,0,
2511,1742520053.5936968,1742520060.1225076,724,-1490.1412706441579,-2.05820617492287,0.13308317458875618,-999.943701413275,0,No,0,
2512,1742520060.123393,1742520066.7030895,724,-1490.1412706428005,-2.0582061749209952,0.13308317458875626,-999.9437014132733,0,No,0,
2513,1742520066.7040129,1742520073.2945504,724,-1490.1412706426581,-2.0582061749207985,0.13308317458875626,-999.9437014132731,0,No,0,
2514,1742520073.2953672,1742520079.8308492,724,-1490.1412706408635,-2.0582061749183196,0.13308317458875626,-999.9437014132708,0,No,0,
2515,1742520079.8320796,1742520086.2561896,724,-1490.1412706362626,-2.0582061749119647,0.13308317458875626,-999.9437014132649,0,No,0,
2516,1742520086.25723,1742520092.7783475,724,-1490.1412706543126,-2.058206174936896,0.13308317458875626,-999.943701413288,0,No,0,
2517,1742520092.7793095,1742520099.2082043,724,-1490.141270641934,-2.0582061749197984,0.13308317458875601,-999.9437014132722,0,No,0,
2518,1742520099.2090728,1742520105.781014,724,-1490.1412706480603,-2.05820617492826,0.13308317458875626,-999.94370141328,0,No,0,
2519,1742520105.7818437,1742520112.3456526,724,-1490.141270640917,-2.0582061749183933,0.13308317458875618,-999.9437014132708,0,No,0,
2520,1742520112.346872,1742520118.8296406,724,-1490.1412706327733,-2.0582061749071454,0.13308317458875601,-999.9437014132604,0,No,0,
2521,1742520118.830903,1742520125.5164363,724,-1490.1412706421204,-2.058206174920056,0.13308317458875626,-999.9437014132724,0,No,0,
2522,1742520125.517346,1742520132.0646784,724,-1490.141270653908,-2.0582061749363367,0.13308317458875626,-999.9437014132874,0,No,0,
2523,1742520132.065454,1742520138.4424732,724,-1490.1412706394322,-2.058206174916343,0.1330831745887571,-999.9437014132689,0,No,0,
2524,1742520138.4436603,1742520145.8565447,818,-1489.5740127989234,-1.8209951256710555,0.1370441367822775,-999.9270289656179,0,No,0,
2525,1742520145.8572989,1742520152.8316002,724,-1490.1412706406345,-2.0582061749180034,0.13308317458875618,-999.9437014132704,0,No,0,
2526,1742520152.8325164,1742520159.7682111,724,-1490.1412706320675,-2.0582061749061706,0.13308317458875624,-999.9437014132595,0,No,0,
2527,1742520159.7691746,1742520166.3111932,724,-1490.141270650805,-2.058206174932051,0.13308317458875618,-999.9437014132835,0,No,0,
2528,1742520166.3119833,1742520172.988607,724,-1490.1412706423566,-2.058206174920382,0.13308317458875618,-999.9437014132727,0,No,0,
2529,1742520172.9894896,1742520179.477338,724,-1490.1412706455487,-2.058206174924791,0.13308317458875626,-999.9437014132767,0,No,0,
2530,1742520179.478262,1742520186.4943693,724,-1490.1412706271883,-2.058206174899431,0.13308317458875618,-999.9437014132533,0,No,0,
2531,1742520186.4953146,1742520193.249997,724,-1490.14127065779,-2.058206174941699,0.13308317458875704,-999.9437014132924,0,No,0,
2532,1742520193.25087,1742520199.8044903,724,-1490.1412706404653,-2.05820617491777,0.13308317458875626,-999.9437014132702,0,No,0,
2533,1742520199.8054287,1742520206.3428361,726,-1485.7158169358427,-2.0464405191953756,0.17141485061595227,-999.8996086920179,0,No,0,
2534,1742520206.3455226,1742520212.8682532,724,-1490.1412706286808,-2.0582061749014926,0.13308317458875626,-999.9437014132552,0,No,0,
2535,1742520212.869013,1742520219.4743254,724,-1490.1412706415579,-2.058206174919279,0.13308317458875626,-999.9437014132717,0,No,0,
2536,1742520219.475228,1742520226.0761602,726,-1485.715816935856,-2.0464405191953943,0.1714148506159481,-999.8996086920179,0,No,0,
2537,1742520226.0772502,1742520232.6645145,724,-1490.1412706342903,-2.0582061749092406,0.13308317458875618,-999.9437014132624,0,No,0,
2538,1742520232.6654122,1742520239.276698,724,-1490.1412706503163,-2.0582061749313763,0.13308317458875618,-999.9437014132828,0,No,0,
2539,1742520239.2775948,1742520245.9818528,726,-1485.7158169358454,-2.046440519195379,0.1714148506159326,-999.8996086920178,0,No,0,
2540,1742520245.9826276,1742520252.534246,726,-1485.7158169358481,-2.046440519195383,0.17141485061594697,-999.8996086920179,0,No,0,
2541,1742520252.5349302,1742520258.9884975,724,-1490.1412706402714,-2.058206174917502,0.1330831745887571,-999.94370141327,0,No,0,
2542,1742520258.9893837,1742520265.778201,724,-1490.1412706383353,-2.0582061749148277,0.13308317458875618,-999.9437014132675,0,No,0,
2543,1742520265.7791493,1742520272.5516276,724,-1490.141270636649,-2.058206174912499,0.13308317458875618,-999.9437014132653,0,No,0,
2544,1742520272.5525186,1742520279.256341,724,-1490.141270631249,-2.05820617490504,0.13308317458875624,-999.9437014132585,0,No,0,
2545,1742520279.2574975,1742520285.7969153,724,-1490.1412706529436,-2.058206174935005,0.13308317458875626,-999.9437014132861,0,No,0,
2546,1742520285.7978823,1742520293.2060983,724,-1490.1412706502738,-2.058206174931317,0.13308317458875618,-999.9437014132828,0,No,0,
2547,1742520293.2078085,1742520299.3764918,724,-1490.141270648658,-2.0582061749290856,0.13308317458875626,-999.9437014132807,0,No,0,
2548,1742520299.3775501,1742520304.5044389,724,-1490.1412706374335,-2.058206174913582,0.13308317458875624,-999.9437014132664,0,No,0,
2549,1742520304.5052497,1742520308.6800663,724,-1490.1412706390558,-2.058206174915823,0.13308317458875618,-999.9437014132684,0,No,0,
2550,1742520308.6811774,1742520313.0025537,724,-1490.1412706574113,-2.058206174941176,0.13308317458875618,-999.9437014132919,0,No,0,
2551,1742520313.0033746,1742520317.1182487,724,-1490.1412706538767,-2.0582061749362937,0.13308317458875618,-999.9437014132874,0,No,0,
2552,1742520317.1190228,1742520324.5021393,724,-1490.1412706381864,-2.058206174914622,0.13308317458875618,-999.9437014132673,0,No,0,
2553,1742520324.5029085,1742520329.2628436,726,-1485.7158169358474,-2.0464405191953823,0.17141485061596695,-999.8996086920179,0,No,0,
2554,1742520329.2637322,1742520333.3747065,724,-1490.141270648283,-2.0582061749285674,0.13308317458875601,-999.9437014132802,0,No,0,
2555,1742520333.3755116,1742520337.329648,724,-1490.1412706482854,-2.058206174928571,0.13308317458875618,-999.9437014132802,0,No,0,
2556,1742520337.330567,1742520341.6962442,724,-1490.1412706452454,-2.058206174924372,0.13308317458875626,-999.9437014132764,0,No,0,
2557,1742520341.6971538,1742520349.1454964,724,-1490.1412706475185,-2.058206174927512,0.13308317458875596,-999.9437014132793,0,No,0,
2558,1742520349.1464305,1742520353.652807,724,-1490.1412706432893,-2.0582061749216702,0.13308317458875618,-999.9437014132739,0,No,0,
2559,1742520353.6537006,1742520358.0819979,724,-1490.1412706435842,-2.0582061749220775,0.13308317458875626,-999.9437014132742,0,No,0,
2560,1742520358.082706,1742520363.2557662,724,-1490.1412706473277,-2.058206174927248,0.13308317458875618,-999.943701413279,0,No,0,
2561,1742520363.2570896,1742520368.0994987,724,-1490.1412706509416,-2.0582061749322396,0.1330831745887571,-999.9437014132836,0,No,0,
2562,1742520368.1003768,1742520372.5799098,726,-1485.7158169358463,-2.0464405191953805,0.17141485061596687,-999.8996086920179,0,No,0,
2563,1742520372.580805,1742520377.188276,724,-1490.141270635806,-2.058206174911334,0.13308317458875626,-999.9437014132643,0,No,0,
2564,1742520377.1891255,1742520381.2532573,724,-1490.1412706591827,-2.0582061749436225,0.13308317458875626,-999.9437014132942,0,No,0,
2565,1742520381.254119,1742520385.549642,724,-1490.1412706505398,-2.058206174931685,0.13308317458875618,-999.9437014132831,0,No,0,
2566,1742520385.5505984,1742520390.428363,724,-1490.1412706487786,-2.058206174929252,0.13308317458875618,-999.9437014132809,0,No,0,
2567,1742520390.429276,1742520395.7162497,724,-1490.141270630476,-2.0582061749039724,0.13308317458875626,-999.9437014132575,0,No,0,
2568,1742520395.7169151,1742520400.9970274,724,-1490.1412706459537,-2.0582061749253504,0.13308317458875624,-999.9437014132773,0,No,0,
2569,1742520400.9979427,1742520409.3430738,724,-1490.1412706363365,-2.058206174912067,0.13308317458875626,-999.943701413265,0,No,0,
2570,1742520409.3445773,1742520415.598469,724,-1490.1412706296928,-2.0582061749028906,0.13308317458875618,-999.9437014132565,0,No,0,
2571,1742520415.5994475,1742520422.2270844,724,-1490.1412706375127,-2.0582061749136917,0.13308317458875626,-999.9437014132665,0,No,0,
2572,1742520422.2284467,1742520427.14789,724,-1490.1412706549297,-2.058206174937748,0.13308317458875596,-999.9437014132887,0,No,0,
2573,1742520427.1489437,1742520432.1833727,724,-1490.1412706383085,-2.058206174914791,0.13308317458875712,-999.9437014132675,0,No,0,
2574,1742520432.1844203,1742520436.7375422,724,-1490.1412706216247,-2.0582061748917466,0.13308317458875601,-999.9437014132462,0,No,0,
2575,1742520436.7384288,1742520440.9855587,724,-1490.141270654905,-2.058206174937714,0.13308317458875624,-999.9437014132887,0,No,0,
2576,1742520440.9864352,1742520445.0211763,724,-1490.141270636915,-2.0582061749128657,0.13308317458875601,-999.9437014132657,0,No,0,
2577,1742520445.0220623,1742520449.7194984,724,-1490.1412706547019,-2.0582061749374336,0.13308317458875624,-999.9437014132884,0,No,0,
2578,1742520449.720455,1742520454.255491,724,-1490.141270642354,-2.0582061749203784,0.13308317458875626,-999.9437014132727,0,No,0,
2579,1742520454.2563355,1742520459.2092364,724,-1490.141270644367,-2.058206174923159,0.13308317458875618,-999.9437014132752,0,No,0,
2580,1742520459.2100503,1742520465.9209745,818,-1489.5740127989209,-1.8209951256710524,0.13704413678227723,-999.9270289656179,0,No,0,
